id,tags
240734,banking turn path direction object force
240735,sphere dilation gas density time
240736,standing difference wave
240737,lattice theory field
240740,deflection beam
240741,superconducting loop
240742,emf loop
240743,convention optic sign confusion
240744,mass collision
240746,clairification vol eigenstate weinberg definition momentum
240750,process
240751,physic quantum theory
240754,mach similarity existence solution
240755,target projectile cross section effect motion
240756,tire deflection work force
240761,magnus floquet expansion theory
240765,breit wigner resonance level formula
240767,singularity
240769,lose convection form radiation heat object
240770,parametric amplifier performance oscillator
240772,kerr schwarzschild
240774,photoelectron spectroscopy resolution noise
240781,depression fabric hole space time
240784,variable problem motion
240787,ccd dependent device
240788,antineutrino helicity possibility neutrino particle
240792,helicity mass
240793,non-locality energy
240796,transformation energy
240799,magnetism wire
240800,flaw heat theory
240801,levitation wave
240809,sinkage depth wheel
240810,rpm input engine car
240811,substance property
240814,branes ads/cft
240815,conduction approximation band electron particle
240818,superfluid insulator transition
240820,height surface pressure
240821,superconductors
240823,weight mass
240824,absorption molecule atom light
240826,meaningful attractor
240829,vorticity
240830,cell half zinc copper
240839,type surface law
240841,curve calculation rotation
240849,cap prevent rubber steel bar
240852,wave
240855,wedge inturn cylinder
240856,sphere
240859,product atom tensor electron
240864,transistor jump qubit electron state
240865,earth difference gravity
240866,photon particle
240868,force
240871,theorem work energy
240874,minus jet sign radiation
240877,notation help
240883,copper
240886,watch tool pressure
240888,christoffel symbol oscillator condition term
240889,balancing/fulcrum torque experiment
240891,velocity
240892,bcc fcc bravais lattice
240894,part tensor
240897,method matter
240898,geometry coordinate system
240900,three-log problem
240904,uniform order orbit direction earth
240906,gravitation mechanic quantum
240908,question time
240915,stability orbit
240917,drop voltage flow
240919,apogee perigee period axis difference velocity energy
240921,movement mean charge
240926,commutation relation theory field
240935,defect monopole theory
240937,mechanic quantum particle
240946,continuum identity mechanic
240947,detection hole system
240949,combine hole electron
240950,superconductivity
240953,pseudovector decay spin
240961,brdf definition question
240963,displacement work object
240964,potential field
240966,exponential potential
240978,capacitor energy
240979,thermosphere
240981,vector state
240985,eye scattering laser light
240990,galaxy dilation effect time
240996,plastic temperature
240998,maximun intensity air
240999,commutator relationship
241002,emission
241004,static component plane problem force
241006,berry material phase
241008,collision
241009,slit diffraction
241010,line field
241013,inductor
241015,situation decrease law
241018,cylinder volume uncertainty
241020,hole
241021,friction power
241024,law state
241026,bus moving hand fall ball motion
241029,crane load car
241031,xylem plant building stability role
241038,past
241043,mass
241046,organ place pipe reflection
241048,diode emission laser difference
241049,gravity photon
241050,split mirror beam laser
241051,balance function energy
241054,cooling effect
241060,status antimatter measurement mass
241064,posse silver fluorescence gold
241066,leak atmosphere pipe fluid pressure
241067,absorption color light
241069,object velocity quantum
241072,d-c resistance circuit
241081,inflation thermodynamics law
241083,bracket poisson transformation
241084,heat
241086,collision question particle
241090,planet
241093,glass hydrogen water
241095,magnification power
241103,wave
241104,centre bang universe
241109,light speed
241111,newton acceleration system law
241120,loop field
241122,nature field
241124,view disk radius factor
241129,aperture diameter lens
241143,conductivity rate flow
241144,cat history schrodinger
241146,state someone position spin atom
241150,charger get capacitor circuit
241151,expectation vacuum value
241153,capacity heat
241154,loud foot average noise
241155,ability projectile box work
241156,tension
241159,helmholtz integration propagation constant equation
241161,eigenstates box superposition electron energy
241168,force constraint friction air
241169,electrode graphite polarity arc dependent copper result voltage
241171,stress area
241172,inch theory equation
241173,
241174,hand electron particle
241179,medium velocity light
241183,charge sphere field
241190,sky explanation equation
241191,ion electricity radiation
241193,e/m varies charge velocity
241194,pendulum gravity field
241206,non-locality energy
241210,object friction surface work force
241213,beta annihilation absorption neutrino decay
241216,light energy
241219,regard acceleration body
241221,universe time
241222,\phi^3 qft book difference
241226,xps width data line value
241229,matter question wave
241234,bar torque
241238,geometry curve area spring formula energy
241239,show paper mechanic
241240,cue ball billiard reflection inertia angle
241241,wave frequency speed
241245,layer blocking hole electron
241246,emissivity definition
241250,wilson variation loop
241254,source force
241257,amplitude
241260,\times
241261,linac wave
241264,hooke relativity law
241266,p=v^2/r
